textOriginal,comment_url,authorDisplayName,title,videoId,video_name,description,publishedAt,likeCount,id,parentId,pubs,channelId,match_term,viewCount,vidLikeCount,likeToViewRatio
"If republicans were looking for something to make people rush to polls to vote for Kamala, this might be it.  How can they not know they're insulting EVERY step-parent in this country?  Cat ladies who are miserable?  I have given birth to a child, I love cats and am pretty happy most of the time, now what?",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwCZhSG_i23nUzxw9V4AaABAg,@WkUpPeople,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:35:32Z,0,UgwCZhSG_i23nUzxw9V4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
The most miserable woman of all must be Vance’s wife!,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugy7EvAI39CUSc0fK1J4AaABAg,@jodiminsky5268,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:33:16Z,0,Ugy7EvAI39CUSc0fK1J4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
I'm glad the ex of Kamala's husband came out in support of Kamala and said she is a loving person who was very involved with the kids for over 10 years. However..it seems a tad bizarre to me that any defense of JDV's cat lady comment wouldn't also address the innate insanity and misogyny of suggesting that all single women are miserable cat ladies.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwYa7ZPYg5fZ1eBEvt4AaABAg,@susank2019,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:12:52Z,0,UgwYa7ZPYg5fZ1eBEvt4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"Maga are the ones that looks to be miserable, angry, victims, losers. I all see is joy and excitement on the other side. Come join the party.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwnZXmgj_jTMg1xi0h4AaABAg,@mniimykmfptd,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:12:23Z,0,UgwnZXmgj_jTMg1xi0h4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Miserable ‘cat ladies’?!?! - is JD Vance vying for the most vile out of touch misogynistic creep on the face of the planet award. Is he aware that women can vote?!?!,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxP4Zf9mqcn6f50Zn54AaABAg,@jomcgrath6422,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:07:52Z,0,UgxP4Zf9mqcn6f50Zn54AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"The maga Republicans are so ridiculous 🙄 is this all you got....jeezuzz!
Kamala doesn't seem like a miserable cat lady to me. She is happy and in her groove and they don't know any adult way to campaign against her!
Kamala is what a winner looks like!",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgzGQnmZkDsaPtkqUrh4AaABAg,@tymasterson5249,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:05:59Z,0,UgzGQnmZkDsaPtkqUrh4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Kamala Harris is not a miserable cat lady! This is our vice president. You can disagree with her without sounding like a petulant child having a tantrum. The situation deserves more decency and respect than that.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxVYQBoFlhHdMuV3q14AaABAg,@dianes.6814,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:03:54Z,18,UgxVYQBoFlhHdMuV3q14AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"Karma came for Joseph Robinette - he was stabbed in the front by Barax Hussein.
All his miserable life Joe wanted to be potus.  He was busted in 1988 for lying when the media was not corrupt.
In 2008 he was passed over for a """"first mainstream African-American who is articulate and bright and clean and a nice-looking guy,"""" 

In 2008 Barax picked Joey for VP because Joey was famous for being the moron in Congress.  Barax did not want to happen to him what happened to Bush; Bush was accused of low IQ and that VP Dick Cheney was running the presidency.  Barax knew nobody would say that about Joey.
In 2016 Joey was forced by Barax to stand down in favour of Hillary.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=Ugzgg_KTmlCa75A03nh4AaABAg,@user-cd7fn4bo7s,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T01:01:03Z,0,Ugzgg_KTmlCa75A03nh4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"J.D. Vance is ill-informed & offensive, to generalize Women in this way. He obviously, does not understand the plight of Women, who love Children, though they may not have been able to biologically, have kids. Nor does he have reasonable, sensitivity towards others & various Family, compositions. Nor does he understand - cats!  And, Ms.  Kamala does not look miserable to me - perhaps he is the one in misery, since joining a Partnership with a malignant narcissist!  Some People, simply do not know how to Lead!  ------ Psalms 23.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgzyHjWZdnyRqUYX-H94AaABAg,@pamelahays-lx1to,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T00:58:38Z,0,UgzyHjWZdnyRqUYX-H94AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"Funny, he’s saying ppl are miserable, but he sounds like he’s in misery.  I like that he’s out front and upstaging the actual presidential candidate",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgxU-0tSKhvfV6JigPB4AaABAg,@yagga8885,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T00:50:42Z,0,UgxU-0tSKhvfV6JigPB4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
"George Washington is one of six previous presidents who didn't have children. According to Vance, Washington was a miserable cat man.",https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgzReMAlnLqncB-ELtN4AaABAg,@pallhe,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T00:48:55Z,1161,UgzReMAlnLqncB-ELtN4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
Vance is a miserable MAGA man.  He has no charm whatsoever.,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgzReMAlnLqncB-ELtN4AaABAg.A6INhOOnhKTA6IYYw7q_hI,@JoanPalermo-cv7gy,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T02:23:45Z,0,UgzReMAlnLqncB-ELtN4AaABAg.A6INhOOnhKTA6IYYw7q_hI,UgzReMAlnLqncB-ELtN4AaABAg,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
but it's true.all cat lady's I know are miserable,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgyAcmZsui-P7MsfoEl4AaABAg,@mariadaniel-y8w,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T00:14:38Z,2,UgyAcmZsui-P7MsfoEl4AaABAg,NA,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
@@jadedjaden3790 I'm pretty sure my daughters don't want to be miserable lonely cat ladies,https://www.youtube.com/watch?v=c85DIe3p2Ew&lc=UgwBMXmzuv3ircC6Cut4AaABAg.A6IK8Zg7SbuA6IM6ZRaa3r,@AS-vq3wt,CNN,c85DIe3p2Ew,Kamala Harris’ husband’s ex-wife comes to her defense amid ‘childless’ attacks,"The ex-wife of second gentleman Doug Emhoff defended Vice President Kamala Harris against sexist criticisms about her lack of biological children, calling them “baseless” and expressing her gratitude for the presumptive Democratic nominee.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more!

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc

 #CNN #News",2024-07-25T00:35:01Z,0,UgwBMXmzuv3ircC6Cut4AaABAg.A6IK8Zg7SbuA6IM6ZRaa3r,UgwBMXmzuv3ircC6Cut4AaABAg,2024-07-25T00:10:33Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1307143,20555,1.5725%
